,degree,betweenness,eigenvector,closeness,pagerank
30549,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30550,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30551,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30556,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30558,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30560,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30563,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30564,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
30567,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30568,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30569,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30571,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30572,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30577,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30579,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
30580,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30582,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30585,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30586,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30587,6.286145335680161e-05,1.5298928810402773e-06,0.0003010561055697465,0.27866971472615637,1.7013788575039426e-05
30612,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30613,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30765,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
30848,9.429218003520242e-05,1.5578280665582825e-05,0.0002953901449800118,0.2807401459467568,2.666550791370833e-05
30853,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30867,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
30933,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
30988,0.00012572290671360322,3.714782658812711e-05,0.00044413658717331846,0.28689685023039396,3.453800460264139e-05
31164,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
31298,9.429218003520242e-05,1.5298928810402773e-06,0.000397749174229526,0.2857835784027522,2.510450381944858e-05
31329,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
31454,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
31559,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
31593,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
31595,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
31665,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
31763,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
31802,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
31805,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
28098,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
28297,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
27858,9.429218003520242e-05,0.0,0.00026382902898045474,0.27357776707711357,2.5388237664257657e-05
28030,6.286145335680161e-05,0.0,0.00017071055645992447,0.2690980445226335,1.952287263722609e-05
5755,3.1430726678400805e-05,0.0,7.401748780014487e-05,0.2575964893815126,1.1432157392816938e-05
22801,0.00012572290671360322,6.941049038864335e-05,0.0008775169985419154,0.2974208445121666,3.0225450998340506e-05
0,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
1,6.286145335680161e-05,0.0,0.0008042375414463762,0.284381200951036,1.4780546208955203e-05
232,3.1430726678400805e-05,0.0,0.0002609074222838078,0.2767450963336668,9.99274397803652e-06
356,3.1430726678400805e-05,0.0,0.0002609074222838078,0.2767450963336668,9.99274397803652e-06
347,9.429218003520242e-05,0.0,0.0020264533428483245,0.30006035913686435,1.9274073635726526e-05
